Date,Google,Apple,Amazon,AMD_CLOSE
1/20/2012,293.356995,61.07,190.710007,6.42
1/23/2012,291.106628,60.381428,190.789993,6.52
1/24/2012,291.265594,60.728573,185,6.53
1/25/2012,286.889069,64.919998,186.990005,6.73
1/26/2012,284.141937,64.05143,189.300003,6.77
1/27/2012,283.545807,63.477142,193.089996,6.82
1/30/2012,287.157318,63.672855,193.679993,6.74
1/31/2012,289.616333,65.084282,194,6.71
2/1/2012,290.580048,65.487144,173.809998,6.9
2/2/2012,290.545288,65.128571,179.649994,6.93
2/3/2012,293.42157,65.328575,182.830002,7.08
2/6/2012,295.58252,65.482857,186.279999,6.92
2/7/2012,301.613281,66.464287,182.649994,7.13
2/8/2012,302.353485,67.214287,184.949997,7.25
2/9/2012,304.032562,68.68,184.5,7.24
2/10/2012,301.975952,70.137146,183.419998,7.05
2/13/2012,303.277466,71.361427,187.169998,7.29
2/14/2012,303.794098,72.094284,191.080002,7.32
2/15/2012,304.484619,73.465714,191.289993,7.3
2/16/2012,299.46228,70.214287,177.789993,7.59
2/17/2012,300.530334,71.872856,180.089996,7.42
2/21/2012,299.983887,72.41143,182.649994,7.28
2/22/2012,304.002747,73.297142,181.949997,7.14
2/23/2012,301.538788,73.582855,179.639999,7.29
2/24/2012,301.712646,74.238571,179.699997,7.46
2/27/2012,301.335114,74.472855,177.539993,7.47
2/28/2012,303.029083,75.422859,178.899994,7.52
2/29/2012,307.3013,77.365715,183.889999,7.35
3/1/2012,309.119476,78.309998,179.889999,7.51
3/2/2012,308.990326,77.748573,179.479996,7.46
3/5/2012,308.210388,77.917145,179,7.07
3/6/2012,302.060394,74.808571,178.679993,6.9
3/7/2012,302.557159,76.685715,182.649994,7.17
3/8/2012,303.04895,76.384285,184.169998,7.47
3/9/2012,302.010712,77.744286,186.789993,7.58
3/12/2012,298.061401,78.425713,184.130005,7.5
3/13/2012,302.408112,79.648575,183.919998,7.76
3/14/2012,305.512939,82.578575,183.649994,7.76
3/15/2012,306.30777,85.658569,182.020004,8.25
3/16/2012,308.438904,83.531425,183.279999,8.2
3/19/2012,309.546692,85.48143,183.449997,8.18
3/20/2012,313.421509,85.644287,184.880005,8.06
3/21/2012,315.254578,86.105713,192.5,8.04
3/22/2012,317.187012,85.397141,190.539993,8.03
3/23/2012,321.210846,85.784286,192.009995,8.09
3/26/2012,320.416016,85.684288,196.479996,8.24
3/27/2012,321.424438,86.597145,203.589996,8.19
3/28/2012,323.908295,88.339996,206.139999,8.08
3/29/2012,324.608734,87.540001,201.279999,8.12
3/30/2012,323.769196,86.96714,205.020004,8.02
4/2/2012,318.314667,85.975716,198.020004,8.2
4/3/2012,320.61969,89.614288,198.240005,7.98
4/4/2012,317.16217,89.192856,196.949997,7.81
4/5/2012,314.07724,89.568573,193.550003,7.87
4/9/2012,312.209381,89.447144,192.020004,7.75
4/10/2012,314.713104,91.418571,192.75,7.53
4/11/2012,314.936646,90.885712,189.630005,7.64
4/12/2012,319.099579,89.285713,188.059998,7.92
4/13/2012,321.68277,89.158569,189.899994,7.73
4/16/2012,309.487091,87.151428,189.009995,7.7
4/17/2012,302.313751,82.705711,187.210007,7.94
4/18/2012,302.060394,87.674286,188.820007,7.97
4/19/2012,300.888,85.745712,192.929993,7.97
4/20/2012,300.172668,84.482857,192.339996,7.76
4/23/2012,294.534332,81.515717,188.990005,7.39
4/24/2012,297.187073,80.372856,188.679993,7.31
4/25/2012,300.048462,87.94857,191.669998,7.39
4/26/2012,303.48114,87.752853,193.570007,7.45
4/27/2012,305.522858,86.438568,224.830002,7.33
4/30/2012,304.514435,85.400002,223.949997,7.36
5/1/2012,299.944153,83.557144,229.399994,7.59
5/2/2012,298.657532,82.891426,227.820007,7.63
5/3/2012,302.840302,84.35714,229.740005,7.41
5/4/2012,301.002258,82.440002,227.800003,7.18
5/7/2012,295.577545,80.214287,222.360001,7.18
5/8/2012,300.808533,81.368568,223.149994,7.03
5/9/2012,301.449371,80.528572,220.589996,6.86
5/10/2012,304.499512,82.082855,223.910004,6.78
5/11/2012,303.202942,80.714287,225.949997,6.78
5/14/2012,298.448883,80.367142,225.600006,6.75
5/15/2012,300.719116,80.207146,226.5,6.6
5/16/2012,306.983368,79.150002,225,6.39
5/17/2012,314.867096,77.901428,225.050003,6.13
5/18/2012,310.530304,76.279999,219.410004,6.01
5/21/2012,298.314758,76.35714,214.029999,6.3
5/22/2012,304.737976,81.364288,218.309998,6.16
5/23/2012,298.881073,79.64286,214.710007,6.08
5/24/2012,302.611816,82.267143,216.979996,6.02
5/25/2012,298.558167,80.655716,214.990005,6.22
5/29/2012,295.97995,81.557144,214.300003,6.46
5/30/2012,292.179657,81.314285,212.139999,6.15
5/31/2012,292.457855,82.96286,209.479996,6.08
6/1/2012,284.047546,81.308571,208.440002,5.73
6/4/2012,283.267609,80.214287,207.399994,5.63
6/5/2012,285.865723,80.181427,213.850006,5.83
6/6/2012,286.37738,81.110001,214.630005,6.02
6/7/2012,291.901459,82.470001,219.649994,5.76
6/8/2012,286.064423,81.657143,218.610001,5.91
6/11/2012,290.217407,83.959999,217.490005,5.69
6/12/2012,283.044067,82.065712,217.649994,5.91
6/13/2012,279.045074,82.074287,215.520004,5.76
6/14/2012,278.836426,81.605713,215.259995,5.76
6/15/2012,278.359528,81.571426,215.289993,5.87
6/18/2012,279.492188,81.565712,217.279999,5.93
6/19/2012,284.941742,83.342857,223.259995,5.81
6/20/2012,288.031647,84.029999,224.509995,6.06
6/21/2012,288.046539,83.634285,223.839996,5.72
6/22/2012,282.164795,82.720001,221.830002,5.73
6/25/2012,281.83194,82.471428,220.300003,5.41
6/26/2012,279.561707,81.618568,221.449997,5.44
6/27/2012,282.015747,82.14286,225.009995,5.5
6/28/2012,281.121582,81.667145,223.919998,5.41
6/29/2012,285.622314,82.571426,224.699997,5.73
7/2/2012,289.030151,83.53286,229.300003,5.75
7/3/2012,288.130981,84.982857,229.139999,6.03
7/5/2012,292.477722,85.794289,228.619995,5.88
7/6/2012,294.310791,86.727142,226.350006,5.75
7/9/2012,290.585022,86.471428,225,5.62
7/10/2012,293.18808,88.281425,226.25,4.99
7/11/2012,286.287964,86.58857,218.949997,4.89
7/12/2012,281.727631,85.748573,216.610001,4.88
7/13/2012,284.226379,86.135712,215.630005,4.9
7/16/2012,286.322754,86.445717,216.600006,4.83
7/17/2012,287.3461,87.255714,217.449997,4.87
7/18/2012,286.625763,86.655716,216.149994,4.89
7/19/2012,291.176178,87.325714,220.729996,4.86
7/20/2012,302.413086,87.575714,225.360001,4.22
7/23/2012,298.299835,84.914284,224.720001,4.15
7/24/2012,305.512939,86.76857,226.270004,4.06
7/25/2012,302.194519,82.065712,222,4.01
7/26/2012,305.512939,82.822861,220,4.04
7/27/2012,307.445374,82.144287,225.25,4.09
7/30/2012,315.96991,84.417145,237,4.1
7/31/2012,312.100098,86.175713,235.100006,4.06
8/1/2012,316.590881,87.987144,234.139999,4.05
8/2/2012,310.733978,86.120003,230.559998,3.97
8/3/2012,317.932159,87.66143,234.029999,4.09
8/6/2012,317.738403,88.184288,235.559998,4.01
8/7/2012,318.821381,88.96714,234.130005,4.02
8/8/2012,317.460236,88.484283,235.289993,4.4
8/9/2012,320.172577,88.264282,233.929993,4.37
8/10/2012,317.23172,88.387146,233.080002,4.34
8/13/2012,321.618195,89.055717,232.229996,4.26
8/14/2012,327.494965,90.267143,234.710007,4.12
8/15/2012,332.974335,90.185715,232.259995,4.19
8/16/2012,331.598267,90.172859,237.720001,4.17
8/17/2012,334.881927,91.428574,240.600006,4.1
8/20/2012,335.567444,92.858574,241.369995,4.09
8/21/2012,334.380188,95.831429,240.880005,4.07
8/22/2012,331.533691,93.488571,239.399994,4.01
8/23/2012,334.956421,95.158569,242.139999,3.9
8/24/2012,335.617126,94.215714,241.679993,3.94
8/27/2012,329.352875,97.141426,245.789993,3.85
8/28/2012,330.351379,96.425713,243.970001,3.79
8/29/2012,336.496429,96.464287,246.779999,3.77
8/30/2012,339.90921,95.805717,246.990005,3.7
8/31/2012,339.790009,95.321426,248.070007,3.72
9/4/2012,340.063202,95.108574,248.270004,3.64
9/5/2012,337.802917,96.510002,247.610001,3.51
9/6/2012,340.763672,96.167145,248.229996,3.66
9/7/2012,347.738312,96.864288,253.850006,3.45
9/10/2012,352.586761,97.207146,259,3.47
9/11/2012,346.724884,95.015717,257.600006,3.75
9/12/2012,342.477509,95.264282,256.5,3.89
9/13/2012,344.305634,96.767143,254.940002,3.92
9/14/2012,352.507294,98.565712,261.399994,3.9
9/17/2012,351.76709,99.907143,261.25,4.01
9/18/2012,351.603149,99.982857,258.480011,3.62
9/19/2012,356.431763,100.03714,259.450012,3.66
9/20/2012,359.894226,99.879997,260.029999,3.59
9/21/2012,363.739227,100.344284,261.73999,3.6
9/24/2012,363.138123,98.122856,255.220001,3.46
9/25/2012,374.091888,98.322861,256.329987,3.28
9/26/2012,372.502228,95.534286,252.399994,3.32
9/27/2012,377.519592,94.898575,250.539993,3.43
9/28/2012,374.638336,96.964287,256.140015,3.37
10/1/2012,377.07251,95.879997,255.399994,3.28
10/2/2012,380.127625,94.544289,252.800003,3.27
10/3/2012,375.418274,94.980003,251.210007,3.12
10/4/2012,378.910553,95.89286,256.01001,3.22
10/5/2012,382.864838,95.028572,261.200012,3.22
10/8/2012,378.041199,92.41143,257.670013,3.19
10/9/2012,377.380493,91.235718,258.670013,3.25
10/10/2012,368.533051,91.391426,252,3.15
10/11/2012,374.017365,92.35714,248,3.2
10/12/2012,373.495758,89.937141,243.179993,2.74
10/15/2012,368.572784,90.335716,242.850006,2.75
10/16/2012,367.673645,90.767143,244.869995,2.68
10/17/2012,369.571289,92.695717,243.369995,2.77
10/18/2012,375.328857,91.370003,247.770004,2.62
10/19/2012,350.510254,90.150002,245.160004,2.18
10/22/2012,338.304657,87.488571,238.809998,2.1
10/23/2012,333.83374,90.14286,231.050003,2.14
10/24/2012,341.180939,88.777145,235.880005,2.08
10/25/2012,337.802917,88.571426,230.919998,2.12
10/26/2012,336.06424,87.061432,228.600006,2.07
10/31/2012,337.733368,84.982857,236.320007,2.05
11/1/2012,337.554535,85.459999,234.229996,2.14
11/2/2012,345.150116,85.127144,234.009995,2.1
11/5/2012,340.038391,83.360001,232.039993,2.11
11/6/2012,340.525208,84.318573,235.410004,2.07
11/7/2012,335.319061,81.977142,235.649994,2.01
11/8/2012,332.93457,80.089996,232.220001,1.98
11/9/2012,325.209808,77.202858,226.259995,2.03
11/12/2012,329.730408,79.164284,226.589996,1.99
11/13/2012,329.357849,76.987144,225.119995,2.09
11/14/2012,328.195404,77.928574,226.5,1.93
11/15/2012,322.899841,76.790001,222.300003,1.87
11/16/2012,320.907806,75.028572,221.309998,1.86
11/19/2012,325.731445,77.244286,228.320007,1.92
11/20/2012,332.591797,81.701431,230,1.88
11/21/2012,332.333496,80.60714,233.839996,1.87
11/23/2012,332.820313,81.024284,239.889999,1.95
11/26/2012,331.066742,82.271431,240.389999,1.87
11/27/2012,327.951996,84.221428,243.220001,1.88
11/28/2012,331.846649,82.46714,242.449997,1.96
11/29/2012,341.667786,84.317146,248.050003,2.04
11/30/2012,343.421387,83.827141,250.380005,2.2
12/3/2012,348.851074,84.807144,252.539993,2.36
12/4/2012,345.254456,83.114288,249.940002,2.26
12/5/2012,343.838654,81.272858,252.440002,2.29
12/6/2012,341.573395,75.562859,253,2.34
12/7/2012,345.254456,79.057144,254.139999,2.36
12/10/2012,340.480499,75,253.100006,2.32
12/11/2012,342.770599,77.110001,248.5,2.33
12/12/2012,347.355774,78.252853,251.070007,2.37
12/13/2012,355.646851,75.878571,251.110001,2.41
12/14/2012,347.325989,73.535713,250.110001,2.39
12/17/2012,350.47052,72.704285,249.809998,2.46
12/18/2012,355.98465,75,254.570007,2.52
12/19/2012,358.026398,75.924286,261.299988,2.52
12/20/2012,359.293152,75.714287,258.359985,2.4
12/21/2012,354.678162,73.209999,257.820007,2.59
12/24/2012,354.946411,74.335716,257.299988,2.48
12/26/2012,351.747223,74.14286,257.149994,2.43
12/27/2012,351.285217,73.362854,248.279999,2.39
12/28/2012,348.57785,72.898575,245.850006,2.28
12/31/2012,347.738312,72.932854,243.75,2.4
1/2/2013,357.385559,79.117142,256.079987,2.53
1/3/2013,360.122742,78.26857,257.269989,2.49
1/4/2013,362.313507,76.709999,257.579987,2.59
1/7/2013,365.348755,74.571426,262.970001,2.67
1/8/2013,365.393463,75.601425,267.070007,2.67
1/9/2013,363.769043,74.64286,268.170013,2.63
1/10/2013,369.014923,75.507141,268.540009,2.62
1/11/2013,368.6026,74.428574,265.100006,2.67
1/14/2013,366.118744,71.811432,268,2.64
1/15/2013,357.340851,71.185715,270.679993,2.68
1/16/2013,358.865936,70.662857,270.529999,2.72
1/17/2013,356.536072,72.901428,271.5,2.74
1/18/2013,352.884827,71.21714,270.829987,2.46
1/22/2013,350.053253,72.080002,271.619995,2.45
1/23/2013,365.617004,72.687141,270.570007,2.73
1/24/2013,368.225037,65.714287,269.369995,2.79
1/25/2013,372.959259,64.527145,275,2.85
1/28/2013,373.45105,62.547142,283.779999,2.82
1/29/2013,370.96225,65.5,275.350006,2.74
1/30/2013,374.434662,65.285713,283,2.65
1/31/2013,372.830109,65.28286,271.040009,2.6
2/1/2013,376.650238,65.587143,268.929993,2.6
2/4/2013,381.364594,64.844284,262.779999,2.52
2/5/2013,378.105774,63.435715,262,2.6
2/6/2013,377.082428,65.209999,265.160004,2.6
2/7/2013,382.363098,66.178574,264.100006,2.57
2/8/2013,387.544403,67.714287,261.399994,2.59
2/11/2013,386.684998,68.071426,263.200012,2.67
2/12/2013,388.349152,68.501427,259.190002,2.77
2/13/2013,387.544403,66.744286,261.529999,2.75
2/14/2013,387.345703,66.360001,267.369995,2.75
2/15/2013,391.155914,66.978569,267.630005,2.71
2/19/2013,395.423157,65.871429,265.910004,2.82
2/20/2013,400.048065,65.384285,270.200012,2.7
2/21/2013,396.421661,63.714287,265.119995,2.6
2/22/2013,397.047577,64.178574,266.619995,2.61
